order_id,customer_id,order_date,order_status
ORD07286,C00815,2025-05-31,Completed
ORD07287,C02518,2025-05-25,Completed
ORD07288,C01392,2025-03-31,Completed
ORD07289,C00186,2025-09-07,Completed
ORD07290,C04938,2025-11-26,Completed
ORD07291,C02571,2025-04-13,Completed
ORD07292,C04681,2025-11-25,Completed
ORD07293,C02808,2025-11-11,Completed
ORD07294,C00061,2025-11-11,Pending
ORD07295,C02215,2025-03-24,Completed
ORD07296,C00563,2025-08-12,Completed
ORD07297,C01896,2025-07-23,Completed
ORD07298,C02715,2025-08-17,Completed
ORD07299,C01468,2025-02-13,Completed
ORD07300,C04112,2025-09-09,Completed
ORD07301,C03825,2025-05-27,Completed
ORD07302,C00413,2025-07-10,Completed
ORD07303,C00652,2025-06-29,Returned
ORD07304,C03773,2025-10-21,Completed
ORD07305,C00689,2025-07-11,Completed
ORD07306,C02754,2025-02-16,Completed
ORD07307,C02556,2025-10-31,Completed
ORD07308,C03016,2025-03-27,Completed
ORD07309,C03475,2025-05-12,Completed
ORD07310,C02601,2025-03-13,Completed
ORD07311,C00787,2025-09-05,Completed
ORD07312,C01051,2025-10-10,Completed
ORD07313,C01160,2025-05-16,Pending
ORD07314,C04297,2025-09-03,Cancelled
ORD07315,C01406,2025-10-18,Completed
ORD07316,C00490,2025-12-06,Completed
ORD07317,C00185,2025-03-21,Completed
ORD07318,C00624,2025-11-26,Completed
ORD07319,C01412,2025-07-16,Completed
ORD07320,C00872,2025-12-01,Cancelled
ORD07321,C01999,2025-05-15,Completed
ORD07322,C00269,2025-06-09,Completed
ORD07323,C02750,2025-09-09,Completed
ORD07324,C00912,2025-05-06,Completed
ORD07325,C02384,2025-07-05,Pending
ORD07326,C03111,2025-03-12,Returned
ORD07327,C03055,2025-04-27,Completed
ORD07328,C01792,2025-01-31,Completed
ORD07329,C02299,2025-02-03,Completed
ORD07330,C00129,2025-01-08,Completed
ORD07331,C00927,2025-04-18,Completed
ORD07332,C02308,2025-08-06,Completed
ORD07333,C02519,2025-04-05,Completed
ORD07334,C02311,2025-05-08,Completed
ORD07335,C03917,2025-09-15,Cancelled
ORD07336,C00228,2025-07-10,Completed
ORD07337,C01132,2025-03-10,Completed
ORD07338,C03886,2025-01-13,Cancelled
ORD07339,C01040,2025-08-07,Completed
ORD07340,C02505,2025-10-16,Completed
ORD07341,C03273,2025-11-15,Cancelled
ORD07342,C03876,2025-11-10,Completed
ORD07343,C04245,2025-08-19,Returned
ORD07344,C01506,2025-06-29,Completed
ORD07345,C04847,2025-08-12,Cancelled
ORD07346,C02505,2025-02-09,Completed
ORD07347,C01735,2025-06-28,Completed
ORD07348,C03669,2025-12-20,Completed
ORD07349,C02376,2025-11-13,Completed
ORD07350,C03116,2025-08-20,Completed
ORD07351,C03664,2025-12-28,Completed
ORD07352,C01557,2025-04-22,Completed
ORD07353,C03366,2025-09-17,Completed
ORD07354,C00329,2025-08-15,Completed
ORD07355,C00869,2025-11-12,Completed
ORD07356,C04089,2025-06-10,Completed
ORD07357,C02918,2025-11-22,Completed
ORD07358,C01050,2025-01-24,Completed
ORD07359,C00542,2025-03-15,Completed
ORD07360,C00068,2025-05-25,Completed
ORD07361,C01054,2025-12-25,Completed
ORD07362,C04669,2025-04-25,Completed
ORD07363,C01133,2025-04-18,Pending
ORD07364,C04522,2025-02-13,Completed
ORD07365,C01903,2025-04-19,Completed
ORD07366,C03329,2025-02-08,Completed
ORD07367,C03327,2025-11-15,Cancelled
ORD07368,C03864,2025-06-07,Cancelled
ORD07369,C02519,2025-07-31,Completed
ORD07370,C03986,2025-01-21,Completed
ORD07371,C00938,2025-02-27,Completed
ORD07372,C04318,2025-10-24,Completed
ORD07373,C00557,2025-02-26,Completed
ORD07374,C03032,2025-09-10,Completed
ORD07375,C03717,2025-03-07,Completed
ORD07376,C04776,2025-01-31,Completed
ORD07377,C04053,2025-03-02,Cancelled
ORD07378,C03023,2025-09-22,Completed
ORD07379,C00086,2025-04-04,Completed
ORD07380,C02470,2025-03-08,Completed
ORD07381,C03304,2025-04-02,Returned
ORD07382,C02477,2025-06-23,Completed
ORD07383,C04406,2025-05-27,Returned
ORD07384,C03083,2025-10-25,Completed
ORD07385,C03654,2025-02-05,Completed
ORD07386,C03783,2025-11-28,Completed
ORD07387,C04071,2025-06-27,Completed
ORD07388,C04253,2025-12-10,Completed
ORD07389,C02925,2025-11-27,Cancelled
ORD07390,C03765,2025-11-18,Completed
ORD07391,C00553,2025-09-12,Completed
ORD07392,C02115,2025-11-20,Completed
ORD07393,C02287,2025-01-26,Completed
ORD07394,C01280,2025-09-07,Completed
ORD07395,C04170,2025-11-05,Cancelled
ORD07396,C01393,2025-05-22,Completed
ORD07397,C01893,2025-08-15,Completed
ORD07398,C01679,2025-07-27,Completed
ORD07399,C03505,2025-01-27,Completed
ORD07400,C02536,2025-10-03,Pending
ORD07401,C03255,2025-08-23,Completed
ORD07402,C00980,2025-10-03,Completed
ORD07403,C00623,2025-07-28,Completed
ORD07404,C04310,2025-03-28,Returned
ORD07405,C04013,2025-08-14,Cancelled
ORD07406,C01805,2025-06-01,Completed
ORD07407,C03799,2025-05-28,Completed
ORD07408,C03422,2025-08-13,Completed
ORD07409,C02390,2025-07-11,Returned
ORD07410,C01028,2025-08-25,Completed
ORD07411,C01986,2025-11-25,Completed
ORD07412,C00839,2025-11-24,Completed
ORD07413,C04260,2025-02-23,Completed
ORD07414,C03403,2025-09-11,Completed
ORD07415,C02334,2025-03-03,Completed
ORD07416,C02746,2025-05-22,Completed
ORD07417,C02883,2025-06-25,Cancelled
ORD07418,C03590,2025-11-02,Completed
ORD07419,C00245,2025-08-24,Completed
ORD07420,C00500,2025-09-01,Completed
ORD07421,C00453,2025-06-08,Completed
ORD07422,C03058,2025-06-22,Completed
ORD07423,C00220,2025-01-11,Completed
ORD07424,C03973,2025-04-11,Completed
ORD07425,C02148,2025-02-23,Completed
ORD07426,C03857,2025-03-30,Completed
ORD07427,C04815,2025-03-31,Completed
ORD07428,C01503,2025-10-22,Completed
ORD07429,C04541,2025-07-02,Completed
ORD07430,C03669,2025-12-20,Completed
ORD07431,C02117,2025-01-27,Completed
ORD07432,C02999,2025-06-25,Cancelled
ORD07433,C01332,2025-06-17,Completed
ORD07434,C04081,2025-08-29,Completed
ORD07435,C04357,2025-07-01,Completed
ORD07436,C02628,2025-03-21,Cancelled
ORD07437,C03306,2025-06-07,Completed
ORD07438,C02210,2025-04-21,Completed
ORD07439,C02522,2025-03-21,Completed
ORD07440,C01108,2025-03-20,Completed
ORD07441,C01515,2025-03-07,Completed
ORD07442,C02255,2025-02-07,Completed
ORD07443,C03428,2025-05-30,Completed
ORD07444,C03325,2025-01-22,Completed
ORD07445,C01327,2025-07-12,Completed
ORD07446,C01282,2025-02-01,Cancelled
ORD07447,C00876,2025-05-23,Completed
ORD07448,C03780,2025-08-03,Completed
ORD07449,C03369,2025-08-20,Completed
ORD07450,C03598,2025-03-29,Completed
ORD07451,C00275,2025-01-29,Completed
ORD07452,C01955,2025-03-24,Completed
ORD07453,C04694,2025-06-25,Completed
ORD07454,C01599,2025-04-02,Completed
ORD07455,C03068,2025-01-01,Completed
ORD07456,C02846,2025-01-22,Completed
ORD07457,C04656,2025-07-18,Completed
ORD07458,C00930,2025-12-11,Returned
ORD07459,C02751,2025-10-04,Completed
ORD07460,C02077,2025-05-20,Cancelled
ORD07461,C02878,2025-03-06,Completed
ORD07462,C03252,2025-05-09,Completed
ORD07463,C02166,2025-02-06,Completed
ORD07464,C00224,2025-01-18,Cancelled
ORD07465,C01398,2025-01-17,Cancelled
ORD07466,C04668,2025-07-12,Completed
ORD07467,C03309,2025-01-18,Completed
ORD07468,C00480,2025-07-30,Completed
ORD07469,C02007,2025-04-06,Completed
ORD07470,C02971,2025-03-03,Returned
ORD07471,C03820,2025-06-11,Completed
ORD07472,C04935,2025-07-12,Completed
ORD07473,C04836,2025-04-02,Completed
ORD07474,C03341,2025-01-15,Completed
ORD07475,C04285,2025-08-09,Completed
ORD07476,C01920,2025-02-11,Completed
ORD07477,C01736,2025-05-19,Completed
ORD07478,C01471,2025-01-17,Completed
ORD07479,C00383,2025-05-27,Completed
ORD07480,C00645,2025-12-17,Completed
ORD07481,C03731,2025-08-23,Completed
ORD07482,C01360,2025-03-15,Completed
ORD07483,C03824,2025-05-10,Completed
ORD07484,C04895,2025-06-20,Completed
ORD07485,C04641,2025-04-09,Returned
ORD07486,C03279,2025-09-07,Completed
ORD07487,C01347,2025-10-04,Returned
ORD07488,C03257,2025-01-17,Completed
ORD07489,C03983,2025-07-20,Cancelled
ORD07490,C03860,2025-12-08,Completed
ORD07491,C03689,2025-04-20,Completed
ORD07492,C04227,2025-01-30,Completed
ORD07493,C00851,2025-02-02,Completed
ORD07494,C00272,2025-12-01,Completed
ORD07495,C01411,2025-12-18,Completed
ORD07496,C01233,2025-04-17,Completed
ORD07497,C01823,2025-07-06,Completed
ORD07498,C01212,2025-04-18,Completed
ORD07499,C04046,2025-06-21,Completed
ORD07500,C02210,2025-05-27,Completed
ORD07501,C00246,2025-07-23,Cancelled
ORD07502,C01984,2025-11-19,Completed
ORD07503,C02163,2025-05-23,Completed
ORD07504,C04993,2025-07-24,Completed
ORD07505,C02051,2025-07-29,Completed
ORD07506,C02284,2025-02-26,Returned
ORD07507,C01388,2025-08-03,Completed
ORD07508,C03245,2025-07-07,Completed
ORD07509,C02548,2025-03-08,Completed
ORD07510,C04797,2025-05-07,Completed
ORD07511,C04817,2025-10-20,Completed
ORD07512,C00457,2025-03-09,Completed
ORD07513,C02440,2025-12-10,Completed
ORD07514,C00635,2025-07-17,Completed
ORD07515,C00286,2025-06-09,Completed
ORD07516,C03114,2025-02-07,Completed
ORD07517,C01220,2025-11-09,Completed
ORD07518,C03005,2025-05-15,Completed
ORD07519,C00677,2025-10-28,Pending
ORD07520,C00365,2025-05-16,Completed
ORD07521,C04009,2025-08-27,Completed
ORD07522,C01368,2025-11-13,Cancelled
ORD07523,C03396,2025-08-23,Completed
ORD07524,C02705,2025-01-06,Completed
ORD07525,C02633,2025-07-31,Pending
ORD07526,C01380,2025-05-02,Completed
ORD07527,C01531,2025-05-21,Completed
ORD07528,C02200,2025-06-16,Completed
ORD07529,C00079,2025-05-31,Completed
ORD07530,C02927,2025-02-14,Completed
ORD07531,C04794,2025-10-31,Completed
ORD07532,C03315,2025-06-13,Pending
ORD07533,C03219,2025-05-01,Completed
ORD07534,C01525,2025-12-11,Completed
ORD07535,C03975,2025-11-06,Completed
ORD07536,C00946,2025-02-09,Completed
ORD07537,C04168,2025-06-22,Completed
ORD07538,C01473,2025-06-27,Completed
ORD07539,C01404,2025-12-15,Completed
ORD07540,C01463,2025-10-25,Completed
ORD07541,C03322,2025-11-02,Completed
ORD07542,C01144,2025-03-16,Completed
ORD07543,C04972,2025-03-14,Completed
ORD07544,C02022,2025-10-07,Completed
ORD07545,C00580,2025-10-10,Completed
ORD07546,C02707,2025-09-02,Completed
ORD07547,C00710,2025-09-08,Completed
ORD07548,C03067,2025-12-14,Completed
ORD07549,C01326,2025-03-23,Cancelled
ORD07550,C02117,2025-07-06,Completed
ORD07551,C04264,2025-05-01,Completed
ORD07552,C03547,2025-01-08,Completed
ORD07553,C04795,2025-10-14,Completed
ORD07554,C01925,2025-12-06,Completed
ORD07555,C00391,2025-09-21,Completed
ORD07556,C01594,2025-08-30,Completed
ORD07557,C01788,2025-07-20,Completed
ORD07558,C00921,2025-06-30,Completed
ORD07559,C04722,2025-04-04,Completed
ORD07560,C03397,2025-09-25,Completed
ORD07561,C03134,2025-11-26,Completed
ORD07562,C00194,2025-10-05,Completed
ORD07563,C03944,2025-10-29,Completed
ORD07564,C03417,2025-06-21,Completed
ORD07565,C00417,2025-01-13,Completed
ORD07566,C01528,2025-03-15,Completed
ORD07567,C02987,2025-01-07,Completed
ORD07568,C01653,2025-12-21,Completed
ORD07569,C00130,2025-05-24,Completed
ORD07570,C00047,2025-11-13,Completed
ORD07571,C04591,2025-01-19,Completed
ORD07572,C01820,2025-08-20,Completed
ORD07573,C02170,2025-03-14,Cancelled
ORD07574,C00914,2025-04-21,Completed
ORD07575,C02365,2025-08-19,Completed
ORD07576,C04087,2025-10-19,Completed
ORD07577,C04742,2025-03-31,Completed
ORD07578,C01179,2025-12-17,Completed
ORD07579,C04124,2025-11-15,Completed
ORD07580,C04675,2025-06-17,Completed
ORD07581,C01293,2025-09-13,Completed
ORD07582,C01032,2025-11-09,Completed
ORD07583,C02020,2025-07-22,Returned
ORD07584,C04704,2025-09-19,Completed
ORD07585,C01158,2025-06-08,Completed
ORD07586,C03862,2025-03-31,Completed
ORD07587,C00701,2025-11-12,Completed
ORD07588,C04116,2025-02-23,Completed
ORD07589,C03412,2025-02-08,Cancelled
ORD07590,C04106,2025-01-14,Completed
ORD07591,C04147,2025-01-16,Completed
ORD07592,C04377,2025-10-15,Returned
ORD07593,C00512,2025-05-15,Completed
ORD07594,C01703,2025-04-29,Completed
ORD07595,C01450,2025-08-13,Completed
ORD07596,C02202,2025-06-04,Completed
ORD07597,C01041,2025-04-06,Completed
ORD07598,C02945,2025-11-05,Completed
ORD07599,C01115,2025-07-19,Completed
ORD07600,C01906,2025-03-10,Cancelled
ORD07601,C03968,2025-04-02,Completed
ORD07602,C01210,2025-02-22,Completed
ORD07603,C02854,2025-05-02,Completed
ORD07604,C02623,2025-01-26,Pending
ORD07605,C00790,2025-07-20,Completed
ORD07606,C04739,2025-04-07,Pending
ORD07607,C01523,2025-10-18,Completed
ORD07608,C02078,2025-07-05,Completed
ORD07609,C00700,2025-12-27,Cancelled
ORD07610,C03233,2025-06-23,Returned
ORD07611,C00562,2025-08-05,Completed
ORD07612,C04479,2025-07-24,Completed
ORD07613,C02427,2025-10-31,Completed
ORD07614,C00871,2025-04-26,Completed
ORD07615,C04761,2025-08-06,Completed
ORD07616,C00039,2025-06-24,Completed
ORD07617,C02652,2025-03-18,Cancelled
ORD07618,C04711,2025-07-27,Completed
ORD07619,C02498,2025-09-03,Completed
ORD07620,C00766,2025-09-20,Completed
ORD07621,C01739,2025-03-10,Cancelled
ORD07622,C00032,2025-08-21,Completed
ORD07623,C01584,2025-10-21,Completed
ORD07624,C04776,2025-12-30,Completed
ORD07625,C04402,2025-05-15,Completed
ORD07626,C02701,2025-07-06,Completed
ORD07627,C03366,2025-04-22,Completed
ORD07628,C04754,2025-12-22,Cancelled
ORD07629,C04167,2025-06-24,Completed
ORD07630,C03099,2025-08-23,Returned
ORD07631,C03445,2025-11-29,Completed
ORD07632,C02910,2025-11-14,Completed
ORD07633,C04756,2025-02-08,Completed
ORD07634,C03106,2025-07-31,Completed
ORD07635,C03628,2025-07-27,Completed
ORD07636,C01506,2025-03-12,Completed
ORD07637,C03099,2025-05-21,Completed
ORD07638,C04687,2025-12-30,Completed
ORD07639,C02847,2025-12-18,Completed
ORD07640,C02371,2025-05-01,Completed
ORD07641,C00038,2025-05-18,Completed
ORD07642,C02064,2025-03-21,Completed
ORD07643,C04974,2025-02-23,Completed
ORD07644,C01273,2025-08-09,Completed
ORD07645,C00981,2025-09-12,Completed
ORD07646,C03846,2025-05-20,Returned
ORD07647,C02240,2025-03-17,Completed
ORD07648,C01189,2025-02-20,Completed
ORD07649,C02471,2025-03-09,Cancelled
ORD07650,C00883,2025-10-30,Completed
ORD07651,C01572,2025-09-20,Completed
ORD07652,C04722,2025-01-15,Completed
ORD07653,C02109,2025-08-16,Completed
ORD07654,C00852,2025-08-21,Completed
ORD07655,C00827,2025-01-17,Cancelled
ORD07656,C01448,2025-10-30,Completed
ORD07657,C04428,2025-05-02,Returned
ORD07658,C04584,2025-06-17,Completed
ORD07659,C04147,2025-04-16,Completed
ORD07660,C01379,2025-08-31,Returned
ORD07661,C00200,2025-06-02,Completed
ORD07662,C01698,2025-06-15,Completed
ORD07663,C01783,2025-06-12,Cancelled
ORD07664,C03494,2025-04-14,Cancelled
ORD07665,C02415,2025-04-26,Completed
ORD07666,C03601,2025-02-09,Completed
ORD07667,C00529,2025-07-14,Completed
ORD07668,C01603,2025-06-28,Completed
ORD07669,C03656,2025-11-18,Completed
ORD07670,C02937,2025-05-14,Completed
ORD07671,C01992,2025-11-24,Completed
ORD07672,C04145,2025-03-27,Completed
ORD07673,C02480,2025-02-25,Completed
ORD07674,C03361,2025-10-06,Completed
ORD07675,C01153,2025-12-19,Cancelled
ORD07676,C01206,2025-01-17,Completed
ORD07677,C04419,2025-03-10,Completed
ORD07678,C04849,2025-05-11,Completed
ORD07679,C04515,2025-12-19,Completed
ORD07680,C01424,2025-09-20,Completed
ORD07681,C02840,2025-08-24,Completed
ORD07682,C04561,2025-08-02,Completed
ORD07683,C00820,2025-10-16,Cancelled
ORD07684,C04213,2025-02-13,Completed
ORD07685,C01442,2025-07-09,Completed
ORD07686,C04890,2025-11-06,Completed
ORD07687,C00875,2025-06-04,Completed
ORD07688,C02039,2025-08-03,Completed
ORD07689,C00818,2025-04-13,Completed
ORD07690,C04238,2025-08-11,Completed
ORD07691,C01828,2025-08-01,Completed
ORD07692,C02383,2025-07-17,Completed
ORD07693,C03532,2025-02-21,Completed
ORD07694,C00089,2025-06-13,Completed
ORD07695,C01975,2025-04-26,Completed
ORD07696,C00163,2025-09-05,Pending
ORD07697,C01941,2025-07-15,Completed
ORD07698,C00641,2025-03-07,Completed
ORD07699,C02128,2025-09-05,Completed
ORD07700,C03422,2025-11-07,Pending
ORD07701,C03071,2025-05-03,Completed
ORD07702,C01427,2025-02-25,Completed
ORD07703,C04331,2025-11-01,Completed
ORD07704,C00004,2025-12-06,Cancelled
ORD07705,C03178,2025-11-15,Pending
ORD07706,C03696,2025-03-13,Completed
ORD07707,C03492,2025-08-17,Completed
ORD07708,C00432,2025-05-20,Completed
ORD07709,C04544,2025-08-09,Completed
ORD07710,C01601,2025-02-03,Completed
ORD07711,C00867,2025-11-27,Completed
ORD07712,C03636,2025-10-10,Completed
ORD07713,C03705,2025-06-10,Pending
ORD07714,C04573,2025-07-17,Cancelled
ORD07715,C02113,2025-09-09,Completed
ORD07716,C00117,2025-03-01,Completed
ORD07717,C01179,2025-11-23,Completed
ORD07718,C02823,2025-05-07,Completed
ORD07719,C03712,2025-06-21,Completed
ORD07720,C00010,2025-05-14,Completed
ORD07721,C00843,2025-08-11,Completed
ORD07722,C02417,2025-12-28,Completed
ORD07723,C04436,2025-05-20,Completed
ORD07724,C01858,2025-11-05,Completed
ORD07725,C01030,2025-07-13,Completed
ORD07726,C02755,2025-05-25,Completed
ORD07727,C03605,2025-08-03,Completed
ORD07728,C00471,2025-10-25,Completed
ORD07729,C00730,2025-05-13,Completed
ORD07730,C02915,2025-12-04,Pending
ORD07731,C00507,2025-11-12,Completed
ORD07732,C03214,2025-04-11,Completed
ORD07733,C00461,2025-04-22,Completed
ORD07734,C02705,2025-11-27,Completed
ORD07735,C01315,2025-09-17,Pending
ORD07736,C04284,2025-04-06,Completed
ORD07737,C00950,2025-04-18,Completed
ORD07738,C03503,2025-09-06,Completed
ORD07739,C01771,2025-06-08,Completed
ORD07740,C02941,2025-10-02,Returned
ORD07741,C02989,2025-11-13,Completed
ORD07742,C00886,2025-11-07,Completed
ORD07743,C03819,2025-07-29,Completed
ORD07744,C04197,2025-07-05,Completed
ORD07745,C03210,2025-12-27,Cancelled
ORD07746,C04716,2025-03-17,Completed
ORD07747,C02737,2025-12-31,Cancelled
ORD07748,C02210,2025-04-27,Completed
ORD07749,C03335,2025-04-11,Completed
ORD07750,C03320,2025-04-01,Cancelled
ORD07751,C04075,2025-02-19,Completed
ORD07752,C03781,2025-03-01,Completed
ORD07753,C03039,2025-04-19,Completed
ORD07754,C02806,2025-11-02,Pending
ORD07755,C02727,2025-06-27,Completed
ORD07756,C04961,2025-05-18,Completed
ORD07757,C00391,2025-08-06,Cancelled
ORD07758,C04655,2025-09-24,Completed
ORD07759,C02760,2025-09-15,Pending
ORD07760,C01053,2025-11-07,Completed
ORD07761,C04409,2025-07-31,Completed
ORD07762,C00501,2025-11-07,Completed
ORD07763,C03783,2025-12-27,Completed
ORD07764,C04265,2025-06-20,Completed
ORD07765,C02267,2025-03-04,Completed
ORD07766,C04755,2025-04-15,Returned
ORD07767,C02452,2025-04-23,Completed
ORD07768,C02558,2025-10-17,Returned
ORD07769,C00973,2025-05-15,Completed
ORD07770,C00584,2025-07-02,Completed
ORD07771,C02540,2025-01-17,Completed
ORD07772,C03289,2025-08-25,Completed
ORD07773,C01205,2025-06-09,Completed
ORD07774,C04508,2025-07-04,Completed
ORD07775,C02144,2025-01-17,Completed
ORD07776,C00186,2025-07-09,Completed
ORD07777,C03973,2025-11-22,Cancelled
ORD07778,C03812,2025-01-11,Completed
ORD07779,C03017,2025-05-09,Completed
ORD07780,C03531,2025-07-14,Completed
ORD07781,C00410,2025-08-20,Cancelled
ORD07782,C03618,2025-10-20,Completed
ORD07783,C04002,2025-06-14,Completed
ORD07784,C00004,2025-10-26,Completed
ORD07785,C03238,2025-12-27,Completed
ORD07786,C02897,2025-02-20,Completed
ORD07787,C02318,2025-01-12,Completed
ORD07788,C01390,2025-04-27,Completed
ORD07789,C03344,2025-02-22,Completed
ORD07790,C00343,2025-05-20,Completed
ORD07791,C00513,2025-09-13,Completed
ORD07792,C04206,2025-03-20,Completed
ORD07793,C01242,2025-03-13,Completed
ORD07794,C04814,2025-03-15,Completed
ORD07795,C00722,2025-12-25,Completed
ORD07796,C00233,2025-01-03,Completed
ORD07797,C04794,2025-12-19,Completed
ORD07798,C00367,2025-02-02,Returned
ORD07799,C00768,2025-06-05,Completed
ORD07800,C02104,2025-12-12,Completed
ORD07801,C01446,2025-11-12,Completed
ORD07802,C00450,2025-12-29,Completed
ORD07803,C03033,2025-06-14,Completed
ORD07804,C01972,2025-09-04,Completed
ORD07805,C01539,2025-12-22,Completed
ORD07806,C00229,2025-05-10,Completed
ORD07807,C04052,2025-06-26,Completed
ORD07808,C02400,2025-06-10,Completed
ORD07809,C04458,2025-05-25,Completed
ORD07810,C01118,2025-07-15,Completed
ORD07811,C01603,2025-04-18,Completed
ORD07812,C04572,2025-10-06,Completed
ORD07813,C03395,2025-06-25,Completed
ORD07814,C04676,2025-01-22,Completed
ORD07815,C02384,2025-10-15,Completed
ORD07816,C00435,2025-10-14,Completed
ORD07817,C02414,2025-02-15,Completed
ORD07818,C00338,2025-03-02,Completed
ORD07819,C00402,2025-07-27,Cancelled
ORD07820,C02087,2025-12-05,Returned
ORD07821,C02155,2025-10-25,Completed
ORD07822,C01650,2025-07-07,Completed
ORD07823,C04637,2025-05-05,Completed
ORD07824,C00973,2025-09-06,Cancelled
ORD07825,C03966,2025-11-17,Completed
ORD07826,C01671,2025-05-26,Returned
ORD07827,C01915,2025-12-29,Completed
ORD07828,C00348,2025-12-27,Completed
ORD07829,C00910,2025-10-08,Returned
ORD07830,C01245,2025-02-21,Completed
ORD07831,C04353,2025-03-23,Completed
ORD07832,C03137,2025-12-10,Completed
ORD07833,C03554,2025-12-07,Completed
ORD07834,C04662,2025-03-26,Completed
ORD07835,C00550,2025-09-28,Completed
ORD07836,C03780,2025-11-22,Cancelled
ORD07837,C04269,2025-02-28,Cancelled
ORD07838,C00696,2025-12-05,Completed
ORD07839,C04457,2025-02-01,Completed
ORD07840,C01930,2025-10-05,Completed
ORD07841,C01975,2025-07-24,Completed
ORD07842,C03930,2025-01-04,Pending
ORD07843,C01151,2025-12-10,
ORD07844,C03685,2025-11-08,Completed
ORD07845,C01965,2025-07-03,Completed
ORD07846,C02537,2025-05-19,Cancelled
ORD07847,C00523,2025-02-05,Completed
ORD07848,C01551,2025-06-28,Completed
ORD07849,C03698,2025-12-22,Completed
ORD07850,C04288,2025-07-20,Completed
ORD07851,C04849,2025-10-17,Returned
ORD07852,C03213,2025-03-25,Completed
ORD07853,C00137,2025-12-06,Completed
ORD07854,C01897,2025-09-15,Returned
ORD07855,C02150,2025-11-15,Completed
ORD07856,C00472,2025-04-26,Completed
ORD07857,C03891,2025-11-21,Completed
ORD07858,C00617,2025-05-14,Completed
ORD07859,C00083,2025-11-07,Completed
ORD07860,C04928,2025-11-26,Completed
ORD07861,C01567,2025-11-15,Cancelled
ORD07862,C02992,2025-09-03,Completed
ORD07863,C04270,2025-07-12,Completed
ORD07864,C01979,2025-11-11,Completed
ORD07865,C01930,2025-10-23,Completed
ORD07866,C00735,2025-01-13,Completed
ORD07867,C03939,2025-04-26,Completed
ORD07868,C01746,2025-09-24,Completed
ORD07869,C03643,2025-07-16,Completed
ORD07870,C01773,2025-06-01,Completed
ORD07871,C00430,2025-04-02,Cancelled
ORD07872,C02458,2025-10-23,Completed
ORD07873,C03205,2025-09-24,Completed
ORD07874,C04710,2025-12-27,Completed
ORD07875,C01929,2025-10-13,Completed
ORD07876,C04488,2025-06-26,Returned
ORD07877,C02714,2025-04-04,Completed
ORD07878,C00602,2025-01-01,Cancelled
ORD07879,C00917,2025-11-21,Returned
ORD07880,C02984,2025-12-14,Completed
ORD07881,C02481,2025-06-07,Completed
ORD07882,C02540,2025-09-09,Completed
ORD07883,C01157,2025-01-03,Completed
ORD07884,C02221,2025-01-30,Completed
ORD07885,C00859,2025-12-20,Completed
ORD07886,C03820,2025-01-08,Completed
ORD07887,C01104,2025-03-29,Completed
ORD07888,C03704,2025-08-22,Completed
ORD07889,C00448,2025-03-10,Completed
ORD07890,C02058,2025-11-18,Completed
ORD07891,C04339,2025-05-04,Completed
ORD07892,C00610,2025-01-14,Completed
ORD07893,C01442,2025-01-04,Cancelled
ORD07894,C02248,2025-02-24,Returned
ORD07895,C00428,2025-04-28,Completed
ORD07896,C03988,2025-03-09,Completed
ORD07897,C00554,2025-01-29,Completed
ORD07898,C04895,2025-08-21,Completed
ORD07899,C04878,2025-06-24,Completed
ORD07900,C02677,2025-07-02,Completed
ORD07901,C01276,2025-08-09,Completed
ORD07902,C03796,2025-01-29,Cancelled
ORD07903,C00457,2025-09-10,Pending
ORD07904,C04975,2025-08-07,Pending
ORD07905,C01734,2025-04-17,Returned
ORD07906,C00190,2025-04-03,Completed
ORD07907,C02859,2025-02-22,Completed
ORD07908,C03172,2025-08-08,Completed
ORD07909,C04363,2025-11-15,Completed
ORD07910,C01428,2025-03-02,Completed
ORD07911,C04007,2025-05-27,Completed
ORD07912,C01314,2025-02-20,Completed
ORD07913,C01754,2025-06-05,Completed
ORD07914,C04728,2025-06-27,Completed
ORD07915,C01451,2025-11-24,Completed
ORD07916,C03011,2025-07-23,Completed
ORD07917,C03259,2025-03-23,Completed
ORD07918,C04752,2025-03-29,Completed
ORD07919,C02672,2025-11-03,Completed
ORD07920,C04780,2025-10-18,Completed
ORD07921,C02433,2025-02-08,Pending
ORD07922,C02446,2025-09-13,Completed
ORD07923,C01705,2025-08-13,Completed
ORD07924,C01606,2025-08-20,Pending
ORD07925,C04552,2025-12-30,Completed
ORD07926,C02858,2025-08-02,Completed
ORD07927,C04162,2025-07-01,Completed
ORD07928,C03510,2025-06-09,Completed
ORD07929,C03580,2025-08-02,Completed
ORD07930,C02934,2025-12-06,Completed
ORD07931,C04069,2025-09-06,Cancelled
ORD07932,C00037,2025-06-14,Completed
ORD07933,C04594,2025-07-28,Completed
ORD07934,C00429,2025-07-22,Completed
ORD07935,C04908,2025-10-25,Completed
ORD07936,C02295,2025-06-22,Completed
ORD07937,C00815,2025-07-11,Completed
ORD07938,C00043,2025-06-10,Completed
ORD07939,C01126,2025-06-19,Completed
ORD07940,C04122,2025-08-22,Completed
ORD07941,C02543,2025-03-26,Completed
ORD07942,C02150,2025-07-13,Completed
ORD07943,C04093,2025-11-13,Completed
ORD07944,C00380,2025-10-07,Completed
ORD07945,C02453,2025-12-19,Completed
