order_item_id,order_id,product_id,quantity,unit_price,discount
OI013365,ORD05352,P0082,3,660.59,0
OI013366,ORD05352,P0077,1,8960.44,0.1
OI013367,ORD05352,P0088,3,1050.07,0
OI013368,ORD05352,P0003,2,30579.65,0.05
OI013369,ORD05353,P0189,1,1512.55,0.1
OI013370,ORD05353,P0133,3,1370.53,0.05
OI013371,ORD05354,P0089,1,565.78,0.15
OI013372,ORD05354,P0179,1,2081.05,0.1
OI013373,ORD05355,P0059,1,1431.96,0
OI013374,ORD05355,P0097,2,393.74,0.2
OI013375,ORD05356,P0067,2,2079.89,0.05
OI013376,ORD05356,P0134,3,1531.61,0
OI013377,ORD05356,P0086,1,1390.35,0.2
OI013378,ORD05357,P0089,1,565.78,0.15
OI013379,ORD05357,P0112,1,65735.39,0
OI013380,ORD05358,P0045,1,470.87,0.1
OI013381,ORD05358,P0004,1,1594.68,0.1
OI013382,ORD05358,P0160,1,2334.36,0.15
OI013383,ORD05358,P0184,2,12585.74,0
OI013384,ORD05359,P0019,1,13706.28,0.15
OI013385,ORD05359,P0087,2,2501.25,0
OI013386,ORD05359,P0095,1,233.9,0.05
OI013387,ORD05360,P0005,1,8755.94,0
OI013388,ORD05360,P0178,3,2687.82,0
OI013389,ORD05360,P0193,1,593.23,0
OI013390,ORD05361,P0039,1,613.63,0
OI013391,ORD05361,P0062,1,55469.61,0.2
OI013392,ORD05362,P0106,2,2375.01,0
OI013393,ORD05362,P0169,2,1444.08,0
OI013394,ORD05363,P0142,1,2561.81,0.1
OI013395,ORD05363,P0033,1,1055.37,0
OI013396,ORD05363,P0200,2,704.35,0
OI013397,ORD05364,P0141,1,1347.9,0.2
OI013398,ORD05364,P0026,1,393.23,0.2
OI013399,ORD05365,P0189,1,1512.55,0
OI013400,ORD05365,P0156,1,1302.27,0
OI013401,ORD05365,P0167,1,68125.85,0
OI013402,ORD05366,P0046,2,1134.79,0.1
OI013403,ORD05366,P0165,1,3675.12,0.05
OI013404,ORD05366,P0025,1,1003.84,0.1
OI013405,ORD05366,P0091,1,29.1,0.15
OI013406,ORD05367,P0116,1,65328.67,0
OI013407,ORD05367,P0005,3,8934.63,0
OI013408,ORD05367,P0057,3,65329.71,0.15
OI013409,ORD05368,P0070,2,1357.29,0.15
OI013410,ORD05368,P0005,2,8934.63,0.05
OI013411,ORD05369,P0024,2,1416.78,0
OI013412,ORD05369,P0100,2,538.87,0.2
OI013413,ORD05369,P0068,1,2403.3,0.05
OI013414,ORD05370,P0195,1,381.28,0
OI013415,ORD05370,P0098,1,507.18,0.2
OI013416,ORD05371,P0108,1,3219.72,0.05
OI013417,ORD05371,P0105,1,2466.13,0.15
OI013418,ORD05371,P0128,2,9518.26,0.05
OI013419,ORD05372,P0067,3,2122.34,0
OI013420,ORD05372,P0025,1,1003.84,0.15
OI013421,ORD05373,P0018,3,8876.09,0.15
OI013422,ORD05373,P0166,1,72139.58,0
OI013423,ORD05374,P0099,2,404.01,0.2
OI013424,ORD05374,P0191,1,405.87,0.1
OI013425,ORD05374,P0036,1,26.93,0.1
OI013426,ORD05375,P0035,1,696.81,0.05
OI013427,ORD05375,P0154,3,397.31,0.1
OI013428,ORD05375,P0045,1,480.29,0.2
OI013429,ORD05376,P0089,1,565.78,0.1
OI013430,ORD05376,P0184,2,12585.74,0.15
OI013431,ORD05376,P0005,1,8934.63,0.15
OI013432,ORD05377,P0051,1,2374.94,0.15
OI013433,ORD05377,P0182,1,5205.71,0.05
OI013434,ORD05377,P0118,1,56941.9,0
OI013435,ORD05378,P0188,1,1253.46,0.15
OI013436,ORD05378,P0167,1,68125.85,0
OI013437,ORD05379,P0068,1,2356.18,0.05
OI013438,ORD05379,P0184,2,12334.03,0.1
OI013439,ORD05380,P0049,2,1162.55,0.15
OI013440,ORD05380,P0064,1,23788.54,0.15
OI013441,ORD05381,P0031,3,1400.88,0
OI013442,ORD05381,P0167,2,68125.85,0
OI013443,ORD05382,P0095,2,238.67,0
OI013444,ORD05382,P0134,1,1531.61,0.05
OI013445,ORD05382,P0080,2,982.82,0
OI013446,ORD05383,P0060,3,9370.74,0.05
OI013447,ORD05383,P0029,2,467.34,0.05
OI013448,ORD05384,P0010,2,12868.24,0.05
OI013449,ORD05384,P0194,1,464.13,0.2
OI013450,ORD05385,P0048,1,1408.35,0.2
OI013451,ORD05385,P0135,2,1047.61,0.1
OI013452,ORD05386,P0196,1,1356.3,0.15
OI013453,ORD05386,P0155,1,534.13,0
OI013454,ORD05386,P0080,2,963.55,0
OI013455,ORD05387,P0003,2,30579.65,0.2
OI013456,ORD05387,P0187,1,9558,0.2
OI013457,ORD05387,P0185,2,6510.85,0.2
OI013458,ORD05388,P0045,1,480.29,0.15
OI013459,ORD05388,P0197,1,2436.88,0.15
OI013460,ORD05388,P0108,2,3284.11,0
OI013461,ORD05389,P0121,4,2977.66,0.2
OI013462,ORD05389,P0161,1,2595.21,0.1
OI013463,ORD05389,P0021,4,1966.77,0.1
OI013464,ORD05390,P0173,1,57765.33,0.1
OI013465,ORD05390,P0172,2,49468.8,0.15
OI013466,ORD05390,P0080,1,982.82,0.05
OI013467,ORD05391,P0181,2,2967.13,0.1
OI013468,ORD05391,P0199,1,607.61,0
OI013469,ORD05392,P0178,2,2687.82,0
OI013470,ORD05392,P0059,2,1490.4,0.1
OI013471,ORD05392,P0081,1,367.81,0.2
OI013472,ORD05393,P0126,1,2790.54,0.1
OI013473,ORD05393,P0116,2,65328.67,0
OI013474,ORD05394,P0196,4,1383.98,0.15
OI013475,ORD05394,P0173,2,58920.64,0
OI013476,ORD05394,P0100,1,538.87,0.05
OI013477,ORD05395,P0045,2,470.87,0
OI013478,ORD05395,P0147,3,306.64,0.15
OI013479,ORD05396,P0161,3,2595.21,0.2
OI013480,ORD05396,P0178,2,2687.82,0.05
OI013481,ORD05397,P0054,1,2413.21,0.2
OI013482,ORD05397,P0194,2,483.07,0.2
OI013483,ORD05398,P0189,1,1543.42,0.15
OI013484,ORD05398,P0060,1,9187,0.05
OI013485,ORD05399,P0048,1,1408.35,0.2
OI013486,ORD05399,P0128,2,9518.26,0.2
OI013487,ORD05399,P0121,2,2977.66,0.15
OI013488,ORD05400,P0016,2,2941.94,0
OI013489,ORD05400,P0146,1,26.05,0
OI013490,ORD05400,P0132,1,8690.52,0.15
OI013491,ORD05400,P0086,1,1390.35,0.05
OI013492,ORD05401,P0012,1,1961.09,0.1
OI013493,ORD05401,P0064,1,23788.54,0
OI013494,ORD05402,P0154,2,389.52,0.1
OI013495,ORD05402,P0014,2,1828.34,0.2
OI013496,ORD05402,P0122,1,1975.51,0.15
OI013497,ORD05402,P0167,2,68125.85,0
OI013498,ORD05403,P0195,1,373.8,0.05
OI013499,ORD05403,P0199,3,595.7,0.15
OI013500,ORD05403,P0187,1,9370.59,0
OI013501,ORD05404,P0117,1,54010.34,0.15
OI013502,ORD05404,P0111,2,76775.78,0.1
OI013503,ORD05405,P0149,2,571.64,0.2
OI013504,ORD05405,P0115,4,8749.33,0.1
OI013505,ORD05406,P0126,1,2790.54,0.15
OI013506,ORD05406,P0043,2,484.09,0.05
OI013507,ORD05406,P0131,1,2016.98,0
OI013508,ORD05407,P0128,2,9712.51,0
OI013509,ORD05407,P0021,1,1927.43,0.1
OI013510,ORD05407,P0188,1,1253.46,0.1
OI013511,ORD05407,P0139,2,462.64,0.15
OI013512,ORD05408,P0024,1,1416.78,0
OI013513,ORD05408,P0081,2,367.81,0.05
OI013514,ORD05408,P0018,1,8876.09,0.1
OI013515,ORD05409,P0092,3,315.77,0.15
OI013516,ORD05409,P0085,2,342.51,0
OI013517,ORD05410,P0128,1,9712.51,0.1
OI013518,ORD05410,P0132,1,8867.88,0.1
OI013519,ORD05410,P0124,1,1834.06,0
OI013520,ORD05411,P0126,2,2681.1,0
OI013521,ORD05411,P0022,2,8676.7,0.15
OI013522,ORD05412,P0165,1,3675.12,0
OI013523,ORD05412,P0083,1,634.31,0
OI013524,ORD05413,P0178,1,2634.06,0.2
OI013525,ORD05413,P0059,1,1461.18,0.05
OI013526,ORD05413,P0025,2,1044.82,0.15
OI013527,ORD05414,P0196,1,1383.98,0.15
OI013528,ORD05414,P0049,1,1186.28,0
OI013529,ORD05415,P0132,1,8867.88,0
OI013530,ORD05415,P0022,1,8676.7,0.15
OI013531,ORD05416,P0074,2,13140.62,0.15
OI013532,ORD05416,P0180,1,1229.19,0.15
OI013533,ORD05417,P0115,1,8406.21,0
OI013534,ORD05417,P0034,3,577.65,0.2
OI013535,ORD05417,P0009,2,24075.69,0.1
OI013536,ORD05418,P0033,3,1055.37,0.05
OI013537,ORD05418,P0074,1,13403.43,0.15
OI013538,ORD05419,P0189,1,1574.29,0.1
OI013539,ORD05419,P0200,3,704.35,0
OI013540,ORD05419,P0092,2,322.21,0
OI013541,ORD05420,P0094,1,621.25,0
OI013542,ORD05420,P0124,2,1797.38,0.05
OI013543,ORD05421,P0198,1,947.71,0
OI013544,ORD05421,P0147,1,306.64,0.1
OI013545,ORD05422,P0151,1,651.06,0.05
OI013546,ORD05422,P0006,1,65460.48,0.2
OI013547,ORD05423,P0110,1,3335.32,0.15
OI013548,ORD05423,P0161,2,2648.17,0
OI013549,ORD05423,P0077,2,8960.44,0.2
OI013550,ORD05424,P0042,1,414.18,0.1
OI013551,ORD05424,P0011,3,3151.57,0
OI013552,ORD05425,P0029,1,476.88,0
OI013553,ORD05425,P0075,3,6720.25,0.1
OI013554,ORD05426,P0069,2,1785.79,0.2
OI013555,ORD05426,P0178,2,2687.82,0.05
OI013556,ORD05426,P0137,1,719.63,0.15
OI013557,ORD05427,P0126,1,2735.82,0.05
OI013558,ORD05427,P0027,1,678.06,0.05
OI013559,ORD05428,P0065,2,12740.64,0.05
OI013560,ORD05428,P0114,1,1507.14,0.2
OI013561,ORD05429,P0003,2,31203.72,0
OI013562,ORD05429,P0146,1,25.53,0.15
OI013563,ORD05430,P0013,1,2629.22,0.1
OI013564,ORD05430,P0116,1,65328.67,0
OI013565,ORD05430,P0096,1,594.98,0
OI013566,ORD05431,P0099,1,404.01,0
OI013567,ORD05431,P0109,1,2481.75,0.05
OI013568,ORD05432,P0072,2,4944.78,0
OI013569,ORD05432,P0075,1,6585.85,0
OI013570,ORD05433,P0094,1,621.25,0.2
OI013571,ORD05433,P0197,1,2436.88,0.15
OI013572,ORD05433,P0111,3,73764.96,0.2
OI013573,ORD05434,P0061,2,72427.31,0.1
OI013574,ORD05434,P0121,1,2977.66,0.1
OI013575,ORD05435,P0160,1,2382,0.05
OI013576,ORD05435,P0031,1,1400.88,0.05
OI013577,ORD05435,P0021,2,1927.43,0.05
OI013578,ORD05436,P0169,2,1444.08,0.1
OI013579,ORD05436,P0077,1,8960.44,0.05
OI013580,ORD05437,P0110,2,3402.03,0.05
OI013581,ORD05437,P0073,1,8757.54,0.2
OI013582,ORD05438,P0198,2,929.13,0.1
OI013583,ORD05438,P0174,1,26874.76,0.15
OI013584,ORD05438,P0145,1,694.48,0.1
OI013585,ORD05439,P0022,1,8676.7,0
OI013586,ORD05439,P0197,1,2388.14,0.1
OI013587,ORD05440,P0173,3,58920.64,0.05
OI013588,ORD05440,P0088,2,1071.07,0.15
OI013589,ORD05441,P0160,2,2382,0.05
OI013590,ORD05441,P0004,3,1594.68,0
OI013591,ORD05442,P0053,2,2909.1,0.15
OI013592,ORD05442,P0125,1,1312.17,0.1
OI013593,ORD05443,P0011,2,3151.57,0.15
OI013594,ORD05443,P0068,1,2309.06,0.1
OI013595,ORD05444,P0069,1,1785.79,0.2
OI013596,ORD05444,P0164,2,2399.62,0
OI013597,ORD05445,P0064,1,23322.1,0
OI013598,ORD05445,P0178,3,2687.82,0
OI013599,ORD05446,P0195,1,373.8,0
OI013600,ORD05446,P0193,1,593.23,0.1
OI013601,ORD05447,P0023,1,1248.09,0
OI013602,ORD05447,P0065,1,12740.64,0.05
OI013603,ORD05448,P0043,1,484.09,0
OI013604,ORD05448,P0169,2,1444.08,0.1
OI013605,ORD05448,P0157,1,852.33,0
OI013606,ORD05449,P0059,2,1490.4,0
OI013607,ORD05449,P0066,1,2927.41,0
OI013608,ORD05450,P0015,1,1400.66,0
OI013609,ORD05450,P0153,1,475.15,0.15
OI013610,ORD05451,P0194,3,473.6,0.2
OI013611,ORD05451,P0050,1,2634.32,0.05
OI013612,ORD05452,P0087,1,2551.28,0.1
OI013613,ORD05452,P0072,1,4750.86,0.05
OI013614,ORD05453,P0175,1,12559.91,0.05
OI013615,ORD05453,P0191,1,414.15,0.15
OI013616,ORD05454,P0183,3,8885.07,0.05
OI013617,ORD05454,P0011,2,3151.57,0.1
OI013618,ORD05454,P0020,1,7413.73,0.1
OI013619,ORD05455,P0118,1,55803.06,0.15
OI013620,ORD05455,P0157,1,869.72,0.05
OI013621,ORD05456,P0119,1,26055.76,0.15
OI013622,ORD05456,P0155,2,534.13,0
OI013623,ORD05457,P0005,1,8934.63,0.1
OI013624,ORD05457,P0139,1,472.08,0.05
OI013625,ORD05457,P0056,1,74295.39,0.1
OI013626,ORD05458,P0115,2,8749.33,0.05
OI013627,ORD05458,P0126,2,2735.82,0
OI013628,ORD05458,P0160,2,2382,0.1
OI013629,ORD05459,P0101,1,1315.13,0.1
OI013630,ORD05459,P0024,2,1445.12,0.1
OI013631,ORD05459,P0148,1,147.95,0.05
OI013632,ORD05460,P0064,3,23322.1,0.1
OI013633,ORD05460,P0116,2,64047.72,0.05
OI013634,ORD05461,P0104,1,1088.18,0.15
OI013635,ORD05461,P0027,1,678.06,0
OI013636,ORD05461,P0130,2,6651.74,0.1
OI013637,ORD05462,P0119,2,26055.76,0
OI013638,ORD05462,P0141,1,1320.94,0.2
OI013639,ORD05463,P0019,4,13706.28,0.2
OI013640,ORD05463,P0180,1,1229.19,0.2
OI013641,ORD05464,P0149,2,583.07,0
OI013642,ORD05464,P0027,1,678.06,0.1
OI013643,ORD05465,P0160,3,2382,0
OI013644,ORD05465,P0161,2,2648.17,0.2
OI013645,ORD05466,P0089,1,565.78,0.05
OI013646,ORD05466,P0054,1,2365.89,0.1
OI013647,ORD05466,P0187,2,9370.59,0
OI013648,ORD05467,P0090,3,708.37,0.15
OI013649,ORD05467,P0164,1,2448.59,0
OI013650,ORD05467,P0034,2,577.65,0
OI013651,ORD05468,P0132,1,8867.88,0.2
OI013652,ORD05468,P0016,1,3000.78,0.05
OI013653,ORD05468,P0044,2,430.77,0.2
OI013654,ORD05468,P0025,2,1024.33,0.1
OI013655,ORD05469,P0013,1,2629.22,0.15
OI013656,ORD05469,P0176,1,3295.05,0.05
OI013657,ORD05470,P0131,1,1976.64,0.1
OI013658,ORD05470,P0057,2,65329.71,0.1
OI013659,ORD05470,P0154,2,389.52,0.05
OI013660,ORD05471,P0012,1,1961.09,0.1
OI013661,ORD05471,P0112,1,65735.39,0.05
OI013662,ORD05471,P0134,1,1531.61,0
OI013663,ORD05472,P0111,1,76775.78,0.15
OI013664,ORD05472,P0131,1,2016.98,0.15
OI013665,ORD05473,P0178,1,2687.82,0.05
OI013666,ORD05473,P0064,2,23322.1,0.2
OI013667,ORD05474,P0047,1,942.88,0.15
OI013668,ORD05474,P0088,1,1071.07,0.2
OI013669,ORD05475,P0055,2,3422.37,0.15
OI013670,ORD05475,P0113,3,28147.86,0.2
OI013671,ORD05476,P0045,3,461.45,0.15
OI013672,ORD05476,P0185,2,6380.63,0
OI013673,ORD05476,P0194,1,483.07,0
OI013674,ORD05477,P0083,2,634.31,0.15
OI013675,ORD05477,P0145,2,694.48,0.15
OI013676,ORD05478,P0024,1,1416.78,0.05
OI013677,ORD05478,P0144,1,633.09,0.2
OI013678,ORD05478,P0022,2,8676.7,0.2
OI013679,ORD05479,P0050,4,2688.08,0
OI013680,ORD05479,P0136,1,419.97,0.05
OI013681,ORD05480,P0025,1,1003.84,0.05
OI013682,ORD05480,P0022,1,8503.17,0.2
OI013683,ORD05481,P0045,1,470.87,0.2
OI013684,ORD05481,P0100,2,538.87,0.1
OI013685,ORD05481,P0060,1,9187,0.15
OI013686,ORD05482,P0038,1,149.11,0
OI013687,ORD05482,P0087,2,2501.25,0
OI013688,ORD05483,P0024,1,1445.12,0.05
OI013689,ORD05483,P0031,1,1400.88,0.15
OI013690,ORD05484,P0113,1,28147.86,0.15
OI013691,ORD05484,P0175,1,12313.64,0.1
OI013692,ORD05484,P0112,2,67050.1,0.15
OI013693,ORD05485,P0104,1,1088.18,0
OI013694,ORD05485,P0079,2,1499.49,0.15
OI013695,ORD05485,P0034,4,566.1,0.1
OI013696,ORD05486,P0089,2,565.78,0.1
OI013697,ORD05486,P0106,1,2375.01,0
OI013698,ORD05486,P0172,2,49468.8,0.05
OI013699,ORD05486,P0155,1,513.19,0
OI013700,ORD05487,P0130,2,6787.49,0
OI013701,ORD05487,P0072,3,4944.78,0.1
OI013702,ORD05488,P0086,1,1390.35,0
OI013703,ORD05488,P0094,2,609.07,0.05
OI013704,ORD05489,P0154,1,381.73,0.05
OI013705,ORD05489,P0017,2,5051.16,0
OI013706,ORD05490,P0162,3,4205.41,0
OI013707,ORD05490,P0117,1,54010.34,0.1
OI013708,ORD05490,P0167,2,66763.33,0.1
OI013709,ORD05491,P0068,1,2356.18,0
OI013710,ORD05491,P0200,2,718.72,0.1
OI013711,ORD05492,P0044,3,430.77,0.15
OI013712,ORD05492,P0087,2,2551.28,0.15
OI013713,ORD05492,P0022,2,8503.17,0.15
OI013714,ORD05493,P0192,3,696.15,0.15
OI013715,ORD05493,P0111,1,75270.37,0.1
OI013716,ORD05494,P0186,1,1957.84,0
OI013717,ORD05494,P0077,2,8960.44,0
OI013718,ORD05495,P0098,1,497.24,0.05
OI013719,ORD05495,P0122,2,2015.83,0.15
OI013720,ORD05496,P0174,1,27412.26,0
OI013721,ORD05496,P0023,1,1223.62,0.15
OI013722,ORD05497,P0157,2,869.72,0
OI013723,ORD05497,P0072,2,4750.86,0.15
OI013724,ORD05498,P0193,1,593.23,0.05
OI013725,ORD05498,P0121,3,3037.21,0
OI013726,ORD05498,P0028,1,602.99,0.1
OI013727,ORD05498,P0066,1,2985.96,0.15
OI013728,ORD05499,P0100,1,538.87,0
OI013729,ORD05499,P0138,2,557.76,0
OI013730,ORD05500,P0062,2,54360.22,0.15
OI013731,ORD05500,P0120,1,12229.12,0
OI013732,ORD05501,P0065,2,12995.45,0.2
OI013733,ORD05501,P0085,2,335.79,0.15
OI013734,ORD05501,P0191,2,414.15,0.1
OI013735,ORD05502,P0137,3,705.24,0.05
OI013736,ORD05502,P0119,3,27119.26,0
OI013737,ORD05503,P0063,2,55963.08,0.05
OI013738,ORD05503,P0146,3,26.05,0
OI013739,ORD05504,P0019,1,13706.28,0
OI013740,ORD05504,P0170,1,9166.14,0.15
OI013741,ORD05504,P0029,1,486.42,0
OI013742,ORD05505,P0161,1,2701.13,0
OI013743,ORD05505,P0070,2,1357.29,0.1
OI013744,ORD05506,P0001,1,71812.96,0.05
OI013745,ORD05506,P0109,3,2481.75,0
OI013746,ORD05507,P0075,1,6585.85,0
OI013747,ORD05507,P0069,1,1785.79,0.15
OI013748,ORD05507,P0179,1,2040.25,0.05
OI013749,ORD05508,P0041,1,619.66,0.15
OI013750,ORD05508,P0105,1,2515.45,0
OI013751,ORD05509,P0057,1,65329.71,0
OI013752,ORD05509,P0060,1,9187,0
OI013753,ORD05510,P0018,1,8876.09,0
OI013754,ORD05510,P0125,1,1338.95,0
OI013755,ORD05511,P0148,1,153.99,0.2
OI013756,ORD05511,P0001,4,73249.22,0.1
OI013757,ORD05512,P0145,2,694.48,0.15
OI013758,ORD05512,P0138,1,557.76,0.15
OI013759,ORD05512,P0044,2,439.39,0
OI013760,ORD05512,P0142,2,2561.81,0
OI013761,ORD05513,P0176,1,3230.44,0.1
OI013762,ORD05513,P0066,2,2927.41,0.2
OI013763,ORD05513,P0141,2,1320.94,0
OI013764,ORD05513,P0197,1,2388.14,0
OI013765,ORD05514,P0131,1,2016.98,0.2
OI013766,ORD05514,P0197,1,2485.62,0.15
OI013767,ORD05515,P0031,2,1400.88,0
OI013768,ORD05515,P0103,1,1503.27,0.1
OI013769,ORD05516,P0143,2,1002.28,0.05
OI013770,ORD05516,P0012,1,1961.09,0.05
OI013771,ORD05517,P0198,2,929.13,0.1
OI013772,ORD05517,P0135,2,1047.61,0
OI013773,ORD05518,P0171,1,71342.03,0.2
OI013774,ORD05518,P0053,2,2909.1,0
OI013775,ORD05519,P0048,3,1436.52,0.15
OI013776,ORD05519,P0102,1,969.53,0.05
OI013777,ORD05520,P0071,3,2746.57,0
OI013778,ORD05520,P0001,1,71812.96,0.05
OI013779,ORD05520,P0087,1,2551.28,0.2
OI013780,ORD05521,P0185,2,6510.85,0
OI013781,ORD05521,P0154,1,389.52,0.2
OI013782,ORD05521,P0174,1,26337.26,0.1
OI013783,ORD05522,P0170,1,8986.41,0
OI013784,ORD05522,P0107,1,3992.01,0.15
OI013785,ORD05522,P0074,2,13403.43,0.2
OI013786,ORD05523,P0154,3,381.73,0.1
OI013787,ORD05523,P0111,2,75270.37,0.05
OI013788,ORD05523,P0100,1,528.09,0.1
OI013789,ORD05524,P0193,1,593.23,0.15
OI013790,ORD05524,P0036,3,26.93,0.15
OI013791,ORD05525,P0165,1,3675.12,0
OI013792,ORD05525,P0200,1,704.35,0.2
OI013793,ORD05526,P0084,2,491.52,0.05
OI013794,ORD05526,P0177,1,2097.89,0.2
OI013795,ORD05527,P0034,1,577.65,0.15
OI013796,ORD05527,P0115,2,8749.33,0
OI013797,ORD05528,P0155,1,523.66,0.15
OI013798,ORD05528,P0092,2,328.65,0.15
OI013799,ORD05529,P0061,2,71007.17,0.15
OI013800,ORD05529,P0119,1,26587.51,0.1
OI013801,ORD05530,P0006,1,65460.48,0
OI013802,ORD05530,P0155,2,523.66,0.1
OI013803,ORD05531,P0108,1,3219.72,0.2
OI013804,ORD05531,P0009,3,24557.2,0.05
OI013805,ORD05531,P0078,2,1231.65,0
OI013806,ORD05532,P0009,1,23594.18,0.05
OI013807,ORD05532,P0078,1,1231.65,0
OI013808,ORD05533,P0058,2,32636.08,0
OI013809,ORD05533,P0180,4,1253.77,0
OI013810,ORD05533,P0110,1,3402.03,0.15
OI013811,ORD05534,P0083,1,634.31,0.15
OI013812,ORD05534,P0137,3,719.63,0.05
OI013813,ORD05534,P0086,3,1390.35,0.05
OI013814,ORD05535,P0151,1,638.29,0.2
OI013815,ORD05535,P0112,1,65735.39,0.1
OI013816,ORD05536,P0028,1,615.3,0.2
OI013817,ORD05536,P0025,1,1003.84,0.15
OI013818,ORD05537,P0029,2,476.88,0.05
OI013819,ORD05537,P0084,2,481.88,0
OI013820,ORD05538,P0062,3,55469.61,0.15
OI013821,ORD05538,P0155,3,513.19,0.1
OI013822,ORD05538,P0158,1,1569.48,0.05
OI013823,ORD05538,P0114,1,1477,0.2
OI013824,ORD05539,P0021,2,1927.43,0.2
OI013825,ORD05539,P0070,2,1330.14,0
OI013826,ORD05539,P0022,1,8850.23,0.05
OI013827,ORD05540,P0102,1,969.53,0.2
OI013828,ORD05540,P0037,1,311.03,0.2
OI013829,ORD05541,P0012,1,1961.09,0
OI013830,ORD05541,P0077,2,9139.65,0.15
OI013831,ORD05542,P0046,1,1112.09,0.2
OI013832,ORD05542,P0018,2,8876.09,0.1
OI013833,ORD05542,P0126,2,2681.1,0.05
OI013834,ORD05543,P0171,1,71342.03,0.1
OI013835,ORD05543,P0156,1,1251.21,0.2
OI013836,ORD05543,P0049,1,1186.28,0.2
OI013837,ORD05543,P0152,3,421.02,0.05
OI013838,ORD05544,P0090,1,708.37,0.2
OI013839,ORD05544,P0056,1,74295.39,0.15
OI013840,ORD05544,P0110,1,3335.32,0.2
OI013841,ORD05545,P0094,1,621.25,0
OI013842,ORD05545,P0078,2,1207.02,0.15
OI013843,ORD05545,P0041,1,619.66,0.05
OI013844,ORD05546,P0114,2,1537.28,0.1
OI013845,ORD05546,P0120,4,12473.7,0.15
OI013846,ORD05547,P0098,1,497.24,0
OI013847,ORD05547,P0020,1,7562,0
OI013848,ORD05548,P0031,3,1372.86,0.05
OI013849,ORD05548,P0016,3,2941.94,0
OI013850,ORD05549,P0045,1,470.87,0
OI013851,ORD05549,P0120,4,11984.54,0.15
OI013852,ORD05550,P0009,1,24557.2,0.05
OI013853,ORD05550,P0039,2,601.36,0
OI013854,ORD05551,P0154,1,381.73,0.05
OI013855,ORD05551,P0056,1,74295.39,0
OI013856,ORD05552,P0024,1,1388.44,0
OI013857,ORD05552,P0104,1,1088.18,0.15
OI013858,ORD05553,P0126,2,2735.82,0
OI013859,ORD05553,P0129,1,12231.92,0.1
OI013860,ORD05553,P0085,1,335.79,0.05
OI013861,ORD05553,P0066,4,2927.41,0
OI013862,ORD05554,P0143,4,1022.33,0.2
OI013863,ORD05554,P0188,1,1279.04,0
OI013864,ORD05555,P0004,2,1594.68,0
OI013865,ORD05555,P0075,4,6720.25,0.2
OI013866,ORD05556,P0140,2,338.83,0
OI013867,ORD05556,P0172,1,49468.8,0
OI013868,ORD05556,P0160,2,2382,0
OI013869,ORD05557,P0006,1,65460.48,0
OI013870,ORD05557,P0159,2,1067.28,0
OI013871,ORD05558,P0070,3,1357.29,0.1
OI013872,ORD05558,P0008,1,59398.98,0.05
OI013873,ORD05559,P0028,3,615.3,0
OI013874,ORD05559,P0104,1,1088.18,0.1
OI013875,ORD05560,P0179,1,2040.25,0
OI013876,ORD05560,P0084,3,481.88,0.2
OI013877,ORD05560,P0080,1,963.55,0
OI013878,ORD05561,P0038,1,149.11,0.15
OI013879,ORD05561,P0156,2,1302.27,0.15
OI013880,ORD05562,P0181,1,2908.95,0.05
OI013881,ORD05562,P0030,3,333.12,0
OI013882,ORD05562,P0159,1,1110.84,0.15
OI013883,ORD05562,P0026,3,393.23,0.1
OI013884,ORD05563,P0093,1,143.61,0.05
OI013885,ORD05563,P0106,1,2471.95,0.05
OI013886,ORD05564,P0045,1,470.87,0.1
OI013887,ORD05564,P0119,3,26587.51,0
OI013888,ORD05565,P0157,1,869.72,0.2
OI013889,ORD05565,P0082,2,687.55,0
OI013890,ORD05565,P0084,1,481.88,0.15
OI013891,ORD05565,P0190,1,956.59,0
OI013892,ORD05566,P0040,1,241.46,0.1
OI013893,ORD05566,P0169,2,1444.08,0
OI013894,ORD05567,P0181,3,2850.77,0.1
OI013895,ORD05567,P0086,1,1390.35,0.1
OI013896,ORD05567,P0193,1,593.23,0
OI013897,ORD05568,P0107,2,3992.01,0.1
OI013898,ORD05568,P0121,2,2977.66,0.2
OI013899,ORD05568,P0159,1,1089.06,0
OI013900,ORD05569,P0060,1,9187,0.15
OI013901,ORD05569,P0167,2,68125.85,0
OI013902,ORD05569,P0169,1,1444.08,0.05
OI013903,ORD05570,P0165,1,3748.62,0.2
OI013904,ORD05570,P0117,1,52930.13,0
OI013905,ORD05570,P0058,2,31996.16,0.05
OI013906,ORD05570,P0138,1,569.14,0.2
OI013907,ORD05571,P0008,2,60611.2,0.15
OI013908,ORD05571,P0190,1,976.11,0.15
OI013909,ORD05571,P0021,2,1927.43,0.1
OI013910,ORD05571,P0070,1,1357.29,0.1
OI013911,ORD05572,P0127,1,4703.47,0.15
OI013912,ORD05572,P0175,1,12067.37,0
OI013913,ORD05573,P0026,1,393.23,0.2
OI013914,ORD05573,P0014,1,1792.49,0
OI013915,ORD05574,P0069,2,1785.79,0
OI013916,ORD05574,P0011,1,3214.6,0
OI013917,ORD05574,P0025,1,1003.84,0.1
OI013918,ORD05575,P0147,1,300.51,0
OI013919,ORD05575,P0097,2,386.02,0.15
OI013920,ORD05575,P0082,2,674.07,0.2
OI013921,ORD05576,P0086,2,1418.16,0.1
OI013922,ORD05576,P0035,3,683.15,0
